weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,21.98,2.19,0.06
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,20.49,1.85,0.51
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,21.54,4.39,1.14
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,22.38,3.02,0.07
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,21.26,1.94,10.78
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,21.51,0.65,0.24
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,20.74,1.18,1.74
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,22.39,2.5,3.25
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,26.59,2.74,0.99
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,19.94,1.75,7.33
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T09:00:00+00:00,2026-06-27T16:00:00+07:00,20.36,2.69,0.4
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T12:00:00+00:00,2026-06-27T19:00:00+07:00,20.11,3.04,0.28
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T15:00:00+00:00,2026-06-27T22:00:00+07:00,22.69,3.68,4.31
WS_GiaLai_01,Trạm Khí tượng Pleiku,Gia Lai,14.0351,107.9852,2026-06-27T18:00:00+00:00,2026-06-28T01:00:00+07:00,24.61,2.44,5.51
