weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,31.5,5.09,0.11
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,27.31,4.99,1.73
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,25.87,7.58,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,30.99,4.76,4.35
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,26.44,4.9,0.04
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,32.22,5.36,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,26.06,4.33,0.04
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,26.49,2.43,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,32.51,6.02,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,27.96,7.94,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T09:00:00+00:00,2026-06-27T16:00:00+07:00,29.59,5.89,0.09
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T12:00:00+00:00,2026-06-27T19:00:00+07:00,26.28,7.45,0.35
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T15:00:00+00:00,2026-06-27T22:00:00+07:00,27.84,8.63,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T18:00:00+00:00,2026-06-28T01:00:00+07:00,28.51,3.72,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-27T21:00:00+00:00,2026-06-28T04:00:00+07:00,28.31,5.8,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-28T00:00:00+00:00,2026-06-28T07:00:00+07:00,29.37,9.38,4.14
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-28T03:00:00+00:00,2026-06-28T10:00:00+07:00,28.37,3.29,0
WS_KhanhHoa_03,Trạm quan trắc khí tượng cao không NT1,Khánh Hòa,11.4266,109.0009,2026-06-28T06:00:00+00:00,2026-06-28T13:00:00+07:00,32.38,2.28,0
