weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,21.39,2.15,0.43
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,17.9,1.09,0.12
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,23.52,1.7,1.35
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,23.85,1.33,0.82
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,17.97,1.44,0.26
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,17.57,1.45,0.3
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,18.27,1.9,1.99
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,25.98,0.09,0.35
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,17.58,0.97,0
WS_LamDong_01,Đài Khí tượng Thủy văn Lâm Đồng,Lâm Đồng,11.9527,108.4455,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,17.88,1.94,0.17
