weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,25.87,2.53,0
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,29.22,1.03,1.42
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,27.56,1.5,0.06
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,26.02,2.52,3.6
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,26.56,2.19,1.74
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,27.92,1.6,0.6
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,30.65,2.31,1.65
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,27.02,0.76,2.03
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,26.34,0.42,1.37
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,27.48,1.65,0.52
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T09:00:00+00:00,2026-06-27T16:00:00+07:00,27.41,3.55,0.1
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T12:00:00+00:00,2026-06-27T19:00:00+07:00,27.06,2.56,0.15
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T15:00:00+00:00,2026-06-27T22:00:00+07:00,30.55,1.37,0
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T18:00:00+00:00,2026-06-28T01:00:00+07:00,28.1,1.85,0
WS_QuangNinh_03,Trạm Khí tượng Quảng Hà,Quảng Ninh,21.4561,107.753,2026-06-27T21:00:00+00:00,2026-06-28T04:00:00+07:00,26.9,2.21,0.38
