weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,24.0,1.03,4.03
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,24.31,0.44,0.14
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,24.47,0.65,2.94
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,25.16,0.13,2.98
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,23.82,0.47,0.2
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,23.95,0.53,2.37
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,23.82,0.11,8.16
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,24.55,0.81,4.34
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,23.16,0.19,0.03
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,24.84,0.49,2.92
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T09:00:00+00:00,2026-06-27T16:00:00+07:00,23.25,0.79,15.77
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T12:00:00+00:00,2026-06-27T19:00:00+07:00,24.79,0.27,2.96
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T15:00:00+00:00,2026-06-27T22:00:00+07:00,24.45,0.48,2.54
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T18:00:00+00:00,2026-06-28T01:00:00+07:00,26.6,0.6,10.32
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-27T21:00:00+00:00,2026-06-28T04:00:00+07:00,23.99,0.66,36.26
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T00:00:00+00:00,2026-06-28T07:00:00+07:00,23.33,0.58,0.13
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T03:00:00+00:00,2026-06-28T10:00:00+07:00,30.4,0.36,5.7
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T06:00:00+00:00,2026-06-28T13:00:00+07:00,27.86,0.49,2.3
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T09:00:00+00:00,2026-06-28T16:00:00+07:00,29.06,1.14,1.76
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T12:00:00+00:00,2026-06-28T19:00:00+07:00,23.58,0.48,2.53
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T15:00:00+00:00,2026-06-28T22:00:00+07:00,24.18,0.33,3.62
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T18:00:00+00:00,2026-06-29T01:00:00+07:00,28.92,0.82,4.59
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-28T21:00:00+00:00,2026-06-29T04:00:00+07:00,25.24,0.38,0.55
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T00:00:00+00:00,2026-06-29T07:00:00+07:00,25.73,0.34,10.77
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T03:00:00+00:00,2026-06-29T10:00:00+07:00,24.32,0.92,2.72
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T06:00:00+00:00,2026-06-29T13:00:00+07:00,33.21,0.37,4.99
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T09:00:00+00:00,2026-06-29T16:00:00+07:00,24.84,1.08,0.18
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T12:00:00+00:00,2026-06-29T19:00:00+07:00,24.61,0.92,1.06
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T15:00:00+00:00,2026-06-29T22:00:00+07:00,26.45,0.47,13.53
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T18:00:00+00:00,2026-06-30T01:00:00+07:00,24.72,0.47,2.27
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-29T21:00:00+00:00,2026-06-30T04:00:00+07:00,24.5,0.45,40.36
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T00:00:00+00:00,2026-06-30T07:00:00+07:00,22.81,0.17,2.51
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T03:00:00+00:00,2026-06-30T10:00:00+07:00,22.35,0.62,3.39
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T06:00:00+00:00,2026-06-30T13:00:00+07:00,27.5,0.58,0.79
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T09:00:00+00:00,2026-06-30T16:00:00+07:00,24.0,0.41,1.92
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T12:00:00+00:00,2026-06-30T19:00:00+07:00,26.22,0.33,0
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T15:00:00+00:00,2026-06-30T22:00:00+07:00,24.08,0.37,3.4
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T18:00:00+00:00,2026-07-01T01:00:00+07:00,23.32,0.94,0
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-06-30T21:00:00+00:00,2026-07-01T04:00:00+07:00,23.57,1.15,0.43
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T00:00:00+00:00,2026-07-01T07:00:00+07:00,23.39,0.7,3.45
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T03:00:00+00:00,2026-07-01T10:00:00+07:00,27.19,1.05,5.18
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T06:00:00+00:00,2026-07-01T13:00:00+07:00,24.13,0.41,3.2
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T09:00:00+00:00,2026-07-01T16:00:00+07:00,30.53,0.6,3.71
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T12:00:00+00:00,2026-07-01T19:00:00+07:00,31.63,0.82,0
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T15:00:00+00:00,2026-07-01T22:00:00+07:00,25.05,0.3,2.56
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T18:00:00+00:00,2026-07-02T01:00:00+07:00,24.41,0.68,18.02
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-01T21:00:00+00:00,2026-07-02T04:00:00+07:00,23.61,0.67,4.57
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T00:00:00+00:00,2026-07-02T07:00:00+07:00,23.6,0.6,4.97
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T03:00:00+00:00,2026-07-02T10:00:00+07:00,23.78,0.26,1.66
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T06:00:00+00:00,2026-07-02T13:00:00+07:00,25.39,1.35,8.15
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T09:00:00+00:00,2026-07-02T16:00:00+07:00,26.38,0.4,4.93
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T12:00:00+00:00,2026-07-02T19:00:00+07:00,25.79,0.3,0.74
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T15:00:00+00:00,2026-07-02T22:00:00+07:00,27.36,1.23,0
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T18:00:00+00:00,2026-07-03T01:00:00+07:00,24.15,1.03,0.11
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-02T21:00:00+00:00,2026-07-03T04:00:00+07:00,29.6,0.43,4.91
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T00:00:00+00:00,2026-07-03T07:00:00+07:00,30.56,0.98,0.03
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T03:00:00+00:00,2026-07-03T10:00:00+07:00,24.97,0.65,3.12
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T06:00:00+00:00,2026-07-03T13:00:00+07:00,32.05,0.55,1.96
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T09:00:00+00:00,2026-07-03T16:00:00+07:00,29.9,0.84,1.2
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T12:00:00+00:00,2026-07-03T19:00:00+07:00,27.85,0.49,2.69
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T15:00:00+00:00,2026-07-03T22:00:00+07:00,25.05,1.46,3.03
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T18:00:00+00:00,2026-07-04T01:00:00+07:00,24.44,0.39,6.03
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-03T21:00:00+00:00,2026-07-04T04:00:00+07:00,23.64,0.49,3.24
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T00:00:00+00:00,2026-07-04T07:00:00+07:00,29.11,0.27,0.96
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T03:00:00+00:00,2026-07-04T10:00:00+07:00,24.85,0.64,0.75
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T06:00:00+00:00,2026-07-04T13:00:00+07:00,24.7,0.77,7.13
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T09:00:00+00:00,2026-07-04T16:00:00+07:00,24.5,0.64,0.02
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T12:00:00+00:00,2026-07-04T19:00:00+07:00,27.38,0.47,1.29
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T15:00:00+00:00,2026-07-04T22:00:00+07:00,25.6,0.71,0
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T18:00:00+00:00,2026-07-05T01:00:00+07:00,22.9,0.28,2.2
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-04T21:00:00+00:00,2026-07-05T04:00:00+07:00,23.73,0.44,6.72
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T00:00:00+00:00,2026-07-05T07:00:00+07:00,23.48,0.89,3.71
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T03:00:00+00:00,2026-07-05T10:00:00+07:00,25.13,0.35,6.02
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T06:00:00+00:00,2026-07-05T13:00:00+07:00,25.94,0.65,1.52
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T09:00:00+00:00,2026-07-05T16:00:00+07:00,22.59,0.53,0.55
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T12:00:00+00:00,2026-07-05T19:00:00+07:00,24.41,0.3,17.95
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T15:00:00+00:00,2026-07-05T22:00:00+07:00,24.0,0.22,0.04
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T18:00:00+00:00,2026-07-06T01:00:00+07:00,25.98,0.21,0.7
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-05T21:00:00+00:00,2026-07-06T04:00:00+07:00,26.62,0.49,0.11
WS_LaoCai_02,Trạm Khí tượng Lục Yên,Lào Cai,22.1135,104.7741,2026-07-06T00:00:00+00:00,2026-07-06T07:00:00+07:00,24.13,0.14,4.41
