weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,31.43,1.65,0.61
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,26.99,1.72,0.01
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,31.65,1.79,6.02
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,29.25,3.23,0.07
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,29.36,1.96,0
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,31.85,3.1,0
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,29.56,1.77,1.3
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,34.8,0.95,3.75
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,30.62,0.96,0.83
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,28.67,1.93,2.45
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T09:00:00+00:00,2026-06-27T16:00:00+07:00,31.47,0.68,2.72
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T12:00:00+00:00,2026-06-27T19:00:00+07:00,32.44,1.08,1.65
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T15:00:00+00:00,2026-06-27T22:00:00+07:00,29.51,1.64,0
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T18:00:00+00:00,2026-06-28T01:00:00+07:00,27.88,0.35,2.03
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-27T21:00:00+00:00,2026-06-28T04:00:00+07:00,26.15,1.57,0
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T00:00:00+00:00,2026-06-28T07:00:00+07:00,30.76,2.26,8.38
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T03:00:00+00:00,2026-06-28T10:00:00+07:00,28.12,1.45,0.34
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T06:00:00+00:00,2026-06-28T13:00:00+07:00,26.38,1.46,0.41
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T09:00:00+00:00,2026-06-28T16:00:00+07:00,27.25,3.91,0.21
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T12:00:00+00:00,2026-06-28T19:00:00+07:00,26.03,1.79,0.79
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T15:00:00+00:00,2026-06-28T22:00:00+07:00,26.16,1.74,0.05
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T18:00:00+00:00,2026-06-29T01:00:00+07:00,30.67,1.04,0.94
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-28T21:00:00+00:00,2026-06-29T04:00:00+07:00,28.53,0.36,1.29
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T00:00:00+00:00,2026-06-29T07:00:00+07:00,29.33,0.71,0
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T03:00:00+00:00,2026-06-29T10:00:00+07:00,26.32,2.73,1.2
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T06:00:00+00:00,2026-06-29T13:00:00+07:00,28.43,1.38,0.14
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T09:00:00+00:00,2026-06-29T16:00:00+07:00,27.28,0.35,0.02
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T12:00:00+00:00,2026-06-29T19:00:00+07:00,27.21,1.51,3.28
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T15:00:00+00:00,2026-06-29T22:00:00+07:00,33.44,3.73,0.05
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T18:00:00+00:00,2026-06-30T01:00:00+07:00,31.65,2.94,1.12
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-29T21:00:00+00:00,2026-06-30T04:00:00+07:00,33.52,1.88,3.61
WS_HaNoi_02,Trạm Khí tượng e916,Hà Nội,21.0484,105.4927,2026-06-30T00:00:00+00:00,2026-06-30T07:00:00+07:00,31.21,1.94,1.29
