weather_station_id,weather_station_name,province,latitude,longitude,forecast_time_utc,forecast_time_vn,temperature_c,wind_speed_mps,precip_3h_mm
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T03:00:00+00:00,2026-06-26T10:00:00+07:00,25.63,6.08,1.3
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T06:00:00+00:00,2026-06-26T13:00:00+07:00,24.38,3.78,0.56
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T09:00:00+00:00,2026-06-26T16:00:00+07:00,24.88,4.81,5.16
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T12:00:00+00:00,2026-06-26T19:00:00+07:00,26.04,3.17,0.11
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T15:00:00+00:00,2026-06-26T22:00:00+07:00,31.79,4.71,2.04
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T18:00:00+00:00,2026-06-27T01:00:00+07:00,26.5,5.8,0
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-26T21:00:00+00:00,2026-06-27T04:00:00+07:00,25.53,5.95,2.99
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T00:00:00+00:00,2026-06-27T07:00:00+07:00,32.83,5.21,1.63
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T03:00:00+00:00,2026-06-27T10:00:00+07:00,26.16,3.62,1.85
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T06:00:00+00:00,2026-06-27T13:00:00+07:00,26.67,3.76,0.36
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T09:00:00+00:00,2026-06-27T16:00:00+07:00,31.17,3.31,0.94
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T12:00:00+00:00,2026-06-27T19:00:00+07:00,28.52,4.29,1.72
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T15:00:00+00:00,2026-06-27T22:00:00+07:00,26.81,2.85,0.15
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T18:00:00+00:00,2026-06-28T01:00:00+07:00,28.13,4.84,0
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-27T21:00:00+00:00,2026-06-28T04:00:00+07:00,25.73,3.82,0.09
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T00:00:00+00:00,2026-06-28T07:00:00+07:00,33.85,5.03,0.23
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T03:00:00+00:00,2026-06-28T10:00:00+07:00,26.83,6.26,1.94
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T06:00:00+00:00,2026-06-28T13:00:00+07:00,27.85,4.73,2.55
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T09:00:00+00:00,2026-06-28T16:00:00+07:00,24.61,4.61,1.83
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T12:00:00+00:00,2026-06-28T19:00:00+07:00,28.34,6.91,0.09
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T15:00:00+00:00,2026-06-28T22:00:00+07:00,25.76,3.5,0.22
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T18:00:00+00:00,2026-06-29T01:00:00+07:00,22.84,3.97,2.48
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-28T21:00:00+00:00,2026-06-29T04:00:00+07:00,23.67,6.58,0.02
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T00:00:00+00:00,2026-06-29T07:00:00+07:00,32.3,5.45,0.23
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T03:00:00+00:00,2026-06-29T10:00:00+07:00,32.5,5.79,0.21
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T06:00:00+00:00,2026-06-29T13:00:00+07:00,25.07,6.84,0.42
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T09:00:00+00:00,2026-06-29T16:00:00+07:00,23.47,4.05,0.06
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T12:00:00+00:00,2026-06-29T19:00:00+07:00,25.02,4.49,0.64
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T15:00:00+00:00,2026-06-29T22:00:00+07:00,27.17,6.3,0.18
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T18:00:00+00:00,2026-06-30T01:00:00+07:00,27.92,4.4,0.31
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-29T21:00:00+00:00,2026-06-30T04:00:00+07:00,23.65,5.79,0.21
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T00:00:00+00:00,2026-06-30T07:00:00+07:00,24.43,4.95,0.43
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T03:00:00+00:00,2026-06-30T10:00:00+07:00,24.69,4.09,0.78
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T06:00:00+00:00,2026-06-30T13:00:00+07:00,26.16,2.84,2.8
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T09:00:00+00:00,2026-06-30T16:00:00+07:00,24.82,4.27,1.37
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T12:00:00+00:00,2026-06-30T19:00:00+07:00,24.22,4.0,0.01
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T15:00:00+00:00,2026-06-30T22:00:00+07:00,24.18,5.29,0
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T18:00:00+00:00,2026-07-01T01:00:00+07:00,23.03,5.74,4.91
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-06-30T21:00:00+00:00,2026-07-01T04:00:00+07:00,25.82,3.57,0.76
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T00:00:00+00:00,2026-07-01T07:00:00+07:00,23.4,4.48,0.47
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T03:00:00+00:00,2026-07-01T10:00:00+07:00,25.35,5.21,0.18
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T06:00:00+00:00,2026-07-01T13:00:00+07:00,25.31,2.72,21.92
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T09:00:00+00:00,2026-07-01T16:00:00+07:00,31.92,2.97,0
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T12:00:00+00:00,2026-07-01T19:00:00+07:00,28.82,3.61,0.16
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T15:00:00+00:00,2026-07-01T22:00:00+07:00,25.15,2.63,0.06
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T18:00:00+00:00,2026-07-02T01:00:00+07:00,23.67,3.32,0.04
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-01T21:00:00+00:00,2026-07-02T04:00:00+07:00,24.43,6.86,4.88
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-02T00:00:00+00:00,2026-07-02T07:00:00+07:00,23.53,4.62,1.46
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-02T03:00:00+00:00,2026-07-02T10:00:00+07:00,31.42,2.04,0.05
WS_VinhLong_01,Đài Khí tượng Thủy văn Vĩnh Long,Vĩnh Long,10.2744,105.9263,2026-07-02T06:00:00+00:00,2026-07-02T13:00:00+07:00,26.8,4.97,0.37
